Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
846.8789415000201,2000,,0.37438276219028993,5.391956199566649,17.534223991155212,28.505058079705627,0,499.81382221949946,0,0,0,0,75.7625,79.8125,,
847.4548920000167,2000,,0.37829393975727904,5.454236323202035,17.511834419281477,28.64281254451719,0,501.5878447848534,0,0,0,0,75.68375,79.8125,,
848.0206157500237,2000,,0.3778582829185745,5.492013993365623,17.498685952694267,28.722281595501364,0,502.6021803180338,0,0,0,0,75.65,79.8125,,
848.5787560000153,2000,,0.37996464023821547,5.458344929885909,17.50864888537189,28.635283791662715,0,501.36492022690993,0,0,0,0,75.65,79.8125,,
849.1349772500189,2000,,0.38004307576217167,5.400651182660269,17.519249553001405,28.527897087112684,0,499.7872376105046,0,0,0,0,75.65,79.8125,,
849.6975305000185,2000,,0.3790105911891673,5.393610287135366,17.522763365750862,28.455769063155664,0,498.6236736251682,0,0,0,0,75.65,79.863125,,
850.2563200000137,2000,,0.37816366701915355,5.399342954847377,17.513909655019496,28.489522397572888,0,498.9629156140436,0,0,0,0,75.65,79.925,,
850.8114902500123,2000,,0.37685234646313176,5.400794538313213,17.511135490787304,28.486883422877632,0,498.83752451014243,0,0,0,0,75.65,79.925,,
851.3689670000134,2000,,0.3743320777975712,5.336334441926885,17.52251267723329,28.38495647697231,0,497.3757201629646,0,0,0,0,75.65,79.925,,
851.9226840000065,2000,,0.37631120807706453,5.3891023670025655,17.511025623792737,28.44312935482383,0,498.0682777780204,0,0,0,0,75.65,79.925,,
852.4896732500077,2000,,0.3735233624280741,5.387806886429763,17.513348414257027,28.397787330430823,0,497.3403349479813,0,0,0,0,75.65,79.925,,
853.0703857500314,2000,,0.37570592713476403,5.423875459831238,17.49913462656851,28.477435482477073,0,498.32958975129657,0,0,0,0,75.65,79.925,,
